"","dia_mes_ano","hora_minuto","irr_inv","massaPM1","numPM1","massaPM2","numPM2","tamanho_medio","temp","vento_vel","vento_dir","P_DC","I_DC","V_DC","m","dia","TIME"
"5132",20200204,"172900",52.6,1.33,10.99,0.04,0.03,0.48,28.41,7.45,211.5,406.58,0.77,525.7,0.60528,66,74
"5133",20200204,"173900",38.7,1.44,11.86,0.05,0.03,0.47,28.54,3.33,234,308.04,0.6,510.41,0.60526,66,75
"5134",20200204,"174900",27.8,1.45,11.98,0.05,0.03,0.46,27.75,2.93,211.5,227.03,0.45,507.02,0.60524,66,76
"5135",20200204,"175900",16.6,1.55,12.81,0.05,0.04,0.46,27.27,1.86,189,134.22,0.27,497.76,0.60521,66,77
"5136",20200204,"180900",5,1.86,15.34,0.06,0.04,0.47,26.23,9.44,157.5,42.57,0.09,448.89,0.60526,66,78
"5137",20200204,"181900",0.2,1.63,13.45,0.05,0.04,0.46,25.59,7.58,135,9.44,0.02,438.29,0.60528,66,79
"5138",20200205,"052900",6.25,1.16,9.58,0.04,0.03,0.47,22.13,3.46,144,42.15,0.09,455.02,0.6059,67,1
"5139",20200205,"053900",12.4,0.95,7.81,0.03,0.02,0.45,22.24,3.99,144,92.73,0.19,491.33,0.60588,67,2
"5140",20200205,"054900",23.1,1.04,8.56,0.04,0.02,0.46,22.36,2.39,130.5,185.87,0.36,509.68,0.60585,67,3
"5141",20200205,"055900",37.9,1.1,9.09,0.04,0.03,0.46,22.44,0,135,324.63,0.61,528.18,0.6058,67,4
"5142",20200205,"060900",58.6,1.04,8.58,0.03,0.02,0.46,22.7,1.33,135,517.53,0.96,538.44,0.60576,67,5
"5143",20200205,"061900",77.5,1.03,8.47,0.03,0.02,0.45,23.42,2.66,148.5,691.96,1.27,543.49,0.60573,67,6
"5144",20200205,"062900",100.5,1.17,9.67,0.04,0.03,0.44,23.96,2.39,135,901.5,1.64,548.71,0.6057,67,7
"5145",20200205,"063900",119,1.27,10.46,0.04,0.03,0.46,24.33,2.66,206,1080.87,1.97,549.47,0.60568,67,8
"5146",20200205,"064900",145.7,1.12,9.27,0.04,0.03,0.48,25.44,4.12,85,1324.89,2.4,551.92,0.60566,67,9
"5147",20200205,"065900",185.4,1.19,9.83,0.04,0.03,0.46,26.2,4.92,121,1690.2,3.06,552.19,0.60566,67,10
"5148",20200205,"070900",251.8,1.36,11.25,0.04,0.03,0.46,27.1,5.05,99,2342.48,4.22,555.3,0.60565,67,11
"5149",20200205,"071900",382.6,0.95,7.85,0.03,0.02,0.46,28.47,7.85,85.5,3634.53,6.54,554.69,0.60567,67,12
"5150",20200205,"072900",355.1,0.79,6.55,0.03,0.02,0.47,30.39,8.78,114.5,3324.49,6.07,546.62,0.60569,67,13
"5151",20200205,"073900",272.7,0.84,6.92,0.03,0.02,0.46,28.95,10.64,58.5,2481.45,4.56,543.32,0.60572,67,14
"5152",20200205,"074900",286.7,0.79,6.48,0.03,0.02,0.46,27.74,7.85,119,2641.08,4.81,548.07,0.60573,67,15
"5153",20200205,"075900",255.9,0.9,7.42,0.03,0.02,0.46,27.83,6.52,45,2318.04,4.24,546.03,0.60573,67,16
"5154",20200205,"080900",297.1,1.45,11.99,0.05,0.03,0.46,27.49,7.85,78.5,2721.17,4.96,548.06,0.60576,67,17
"5155",20200205,"081900",433.9,1.38,11.42,0.05,0.03,0.48,29.31,5.59,60.5,3963.42,7.26,545.58,0.60576,67,18
"5156",20200205,"082900",349.1,1.51,12.48,0.05,0.04,0.48,29.44,9.84,100.5,3165.01,5.83,542.98,0.6058,67,19
"5157",20200205,"083900",389.6,1.19,9.85,0.04,0.03,0.52,28.91,7.18,101,3539.07,6.49,544.83,0.60581,67,20
"5158",20200205,"084900",809.8,1.46,12.03,0.07,0.06,0.52,29.91,10.51,63,6920.02,12.59,548.57,0.60585,67,21
"5159",20200205,"085900",768.8,1.07,8.81,0.05,0.04,0.5,32.35,15.3,92,6142.18,11.39,532.64,0.60593,67,22
"5160",20200205,"090900",412.2,0.86,7.1,0.03,0.02,0.47,29.92,13.17,22.5,3537.48,6.66,530.61,0.60599,67,23
"5161",20200205,"091900",331.2,1.28,10.56,0.04,0.03,0.48,28.37,11.04,98.5,2965.71,5.43,546.52,0.60603,67,24
"5162",20200205,"092900",299.5,1.9,15.58,0.14,0.13,0.54,24.2,8.11,130,2766.71,4.87,568.5,0.60606,67,25
"5163",20200205,"093900",362.8,1.73,14.23,0.08,0.06,0.51,24.99,3.46,177.5,3415.36,6.04,564.4,0.60605,67,26
"5164",20200205,"094900",700,1.83,15.09,0.06,0.04,0.48,27.6,6.92,36,6152.8,10.74,570.39,0.60607,67,27
"5165",20200205,"095900",1046.5,1.08,8.9,0.04,0.03,0.46,30.17,10.77,89.5,8426.74,15.13,556.93,0.60611,67,28
"5166",20200205,"100900",953.8,1.16,9.56,0.04,0.03,0.45,31.43,7.85,240,7124.97,13.54,525.31,0.60613,67,29
"5167",20200205,"101900",362.3,1.37,11.3,0.05,0.03,0.49,29.06,12.9,117,3089.6,5.84,527.97,0.60619,67,30
"5168",20200205,"102900",302,1.15,9.48,0.04,0.03,0.46,27.34,19.42,148,2723.66,5.01,543.69,0.6063,67,31
"5169",20200205,"103900",203,1.11,9.14,0.04,0.03,0.45,25.59,18.35,60.5,1845.45,3.36,549.29,0.6064,67,32
"5170",20200205,"104900",355.2,1.37,11.29,0.05,0.03,0.47,25.02,19.02,65,3353.65,5.95,563.52,0.60652,67,33
"5171",20200205,"105900",342.9,0.9,7.4,0.03,0.02,0.47,25.58,15.69,116.5,3193.09,5.72,558.47,0.60659,67,34
"5172",20200205,"110900",401.5,0.94,7.77,0.03,0.02,0.46,25.95,13.3,186,3710.04,6.68,555.37,0.60665,67,35
"5173",20200205,"111900",402.8,0.78,6.42,0.03,0.02,0.46,26,13.43,168,3731.01,6.73,554.22,0.60671,67,36
"5174",20200205,"112900",305.2,0.67,5.54,0.02,0.01,0.44,25.71,17.16,98.5,2825.84,5.1,554.47,0.6068,67,37
"5175",20200205,"113900",294.8,0.61,5.03,0.02,0.01,0.46,25.66,10.77,114,2723.46,4.9,555.24,0.60683,67,38
"5176",20200205,"114900",302.6,0.75,6.2,0.02,0.02,0.47,26.21,7.45,148,2793.32,5.02,556.89,0.60684,67,39
"5177",20200205,"115900",351.5,0.67,5.54,0.02,0.02,0.47,26.12,11.04,99,3222.61,5.8,555.52,0.60687,67,40
"5178",20200205,"120900",460.6,0.82,6.77,0.03,0.02,0.46,27.3,6.05,197,4211.96,7.61,553.74,0.60687,67,41
"5179",20200205,"121900",988.3,0.99,8.19,0.03,0.02,0.46,28.44,7.05,146,7909.26,13.94,566.66,0.60688,67,42
"5180",20200205,"122900",1245.4,1.04,8.62,0.04,0.02,0.46,29.74,8.91,159.5,8415.69,15.23,553.37,0.6069,67,43
"5181",20200205,"123900",1239.5,1.19,9.84,0.04,0.03,0.45,30.8,9.44,110,8420.88,15.6,540.25,0.60693,67,44
"5182",20200205,"124900",1167.9,1.22,10.03,0.04,0.03,0.44,31.27,11.84,168.5,8314.81,15.69,529.94,0.60698,67,45
"5183",20200205,"125900",806.8,1.3,10.69,0.04,0.03,0.45,30.79,14.23,164,6383.35,12.37,513.77,0.60705,67,46
"5184",20200205,"130900",741,1.27,10.53,0.04,0.03,0.45,29.52,8.91,137,6168.41,11.58,530.11,0.60708,67,47
"5185",20200205,"131900",962,1.36,11.26,0.04,0.03,0.45,31.12,10.24,148,7457.38,14.05,529.67,0.60712,67,48
"5186",20200205,"132900",512.1,1.3,10.75,0.04,0.03,0.44,30.04,9.98,164,4413.25,8.4,525.6,0.60716,67,49
"5187",20200205,"133900",487.7,1.44,11.86,0.05,0.03,0.44,29.73,10.77,258,4324.77,8.06,536.46,0.6072,67,50
"5188",20200205,"134900",411.4,1.52,12.53,0.05,0.03,0.46,29.69,9.58,101,3608.93,6.68,539.94,0.60724,67,51
"5189",20200205,"135900",493.8,1.41,11.6,0.05,0.03,0.46,30.02,8.38,204,4224.54,7.86,537.65,0.60726,67,52
"5190",20200205,"140900",206.6,1.32,10.86,0.04,0.03,0.45,29.74,7.45,130,1802.92,3.36,536.7,0.60728,67,53
"5191",20200205,"141900",178.5,1.39,11.48,0.04,0.03,0.44,28.26,7.45,249,1573.74,2.89,544.05,0.6073,67,54
"5192",20200205,"142900",263.8,1.5,12.41,0.05,0.03,0.44,28.26,7.58,229,2416.09,4.38,550.98,0.60732,67,55
"5193",20200205,"143900",250.2,1.39,11.46,0.04,0.03,0.43,28.52,5.72,184.5,2287.66,4.18,546.84,0.60732,67,56
"5194",20200205,"144900",235.2,1.41,11.62,0.05,0.03,0.43,28.36,7.32,108,2157.11,3.92,549.86,0.60734,67,57
"5195",20200205,"145900",227.5,1.48,12.23,0.05,0.03,0.44,28.36,5.59,153,2091.51,3.8,549.79,0.60734,67,58
"5196",20200205,"150900",176.7,1.42,11.7,0.05,0.03,0.44,27.73,8.25,198,1635.42,2.98,549.22,0.60736,67,59
"5197",20200205,"151900",196.3,1.51,12.45,0.05,0.03,0.44,26.74,8.91,209,1828.43,3.32,551.24,0.60739,67,60
"5198",20200205,"152900",165.2,1.84,15.2,0.06,0.04,0.44,26.31,9.44,220,1517.51,2.78,545.92,0.60743,67,61
"5199",20200205,"153900",121.3,2.05,16.9,0.07,0.05,0.45,26.12,7.32,229.5,1104.55,2.04,541.95,0.60746,67,62
"5200",20200205,"154900",101.8,1.64,13.54,0.05,0.04,0.46,25.19,12.37,220.5,916.78,1.69,541.18,0.60752,67,63
"5201",20200205,"155900",89.9,1.31,10.78,0.04,0.03,0.47,24.71,9.84,220.5,796.97,1.47,540.54,0.60756,67,64
"5202",20200205,"160900",75.8,1.46,12.02,0.05,0.03,0.46,24.62,6.12,242.5,662.12,1.23,536.97,0.60756,67,65
"5203",20200205,"161900",65.7,1.8,14.88,0.06,0.04,0.48,24.59,7.58,211.5,572.31,1.07,534.45,0.60759,67,66
"5204",20200205,"162900",59.8,1.65,13.58,0.05,0.04,0.49,24.19,6.38,231,514.64,0.96,534.43,0.6076,67,67
"5205",20200205,"163900",57.1,1.55,12.81,0.05,0.04,0.49,23.83,5.59,184.5,480.78,0.9,536,0.60761,67,68
"5206",20200205,"164900",60.3,1.24,10.23,0.04,0.03,0.48,23.79,3.72,189,508.98,0.94,539.13,0.60759,67,69
"5207",20200205,"165900",66.8,1.3,10.75,0.04,0.03,0.47,23.75,3.72,209,572.07,1.05,545.31,0.60757,67,70
"5208",20200205,"170900",73.2,1.67,13.74,0.06,0.04,0.46,24.12,3.99,85.5,620.42,1.13,550.23,0.60757,67,71
"5209",20200205,"171900",86.4,1.46,12.02,0.05,0.03,0.45,24.52,1.86,45,731.56,1.34,545.64,0.60754,67,72
"5210",20200205,"172900",121.8,1.44,11.88,0.05,0.03,0.46,25.92,2.26,99,906.49,1.61,561.8,0.60751,67,73
"5211",20200205,"173900",87.1,1.31,10.84,0.04,0.03,0.47,25.48,2,198,738.75,1.38,536.05,0.60749,67,74
"5212",20200205,"174900",69.6,1.46,12.01,0.05,0.03,0.48,25.02,0.8,225,569.61,1.07,531.37,0.60745,67,75
"5213",20200205,"175900",43.1,1.35,11.12,0.04,0.03,0.46,24.84,0,198,335.55,0.64,521.93,0.6074,67,76
"5214",20200205,"180900",21,1.44,11.87,0.05,0.03,0.46,24.55,0.27,180,165.44,0.33,502.31,0.60736,67,77
"5215",20200205,"181900",11.9,1.4,11.53,0.04,0.03,0.45,24.18,0,180,88.09,0.18,483.1,0.60732,67,78
"5216",20200205,"182900",3.8,1.5,12.37,0.05,0.03,0.46,23.72,0,180,26.31,0.06,463.49,0.60728,67,79
"5217",20200206,"052900",7.29,2.28,18.8,0.07,0.05,0.48,21.32,0,225,55.33,0.12,470.41,0.60748,68,1
"5218",20200206,"053900",14,1.96,16.12,0.07,0.04,0.47,21.04,1.86,144,104.85,0.21,498.68,0.60746,68,2
"5219",20200206,"054900",22,1.68,13.9,0.06,0.04,0.48,21.38,0.93,135,166.95,0.33,511.03,0.60743,68,3
"5220",20200206,"055900",28.8,1.7,14,0.06,0.04,0.46,24.46,0,135,252.19,0.46,543.68,0.60739,68,4
"5221",20200206,"060900",39.8,1.31,10.81,0.04,0.03,0.44,27.23,1.33,54,396.59,0.7,566.16,0.60736,68,5
"5222",20200206,"061900",58.4,1.18,9.74,0.04,0.03,0.45,28.71,3.46,67.5,615.73,1.07,572.61,0.60734,68,6
"5223",20200206,"062900",92.5,1.23,10.2,0.04,0.03,0.47,29.4,6.12,92,956.55,1.65,579.48,0.60734,68,7
"5224",20200206,"063900",115,1.91,15.71,0.06,0.04,0.48,29.54,4.52,76.5,1087.03,1.92,561.41,0.60734,68,8
"5225",20200206,"064900",88.6,1.8,14.82,0.06,0.04,0.48,25.75,7.71,51.5,785.5,1.44,545.73,0.60737,68,9
"5226",20200206,"065900",138,1.7,14,0.06,0.04,0.48,25.19,2.79,262.5,1298.5,2.3,557.72,0.60735,68,10
"5227",20200206,"070900",187.2,1.73,14.28,0.06,0.04,0.46,27.53,6.52,116.5,1896.68,3.3,567.91,0.60737,68,11
"5228",20200206,"071900",291.3,1.55,12.81,0.05,0.04,0.45,29.77,9.04,76,2866.92,5.03,570.56,0.6074,68,12
"5229",20200206,"072900",329.6,1.47,12.11,0.05,0.03,0.46,29.78,10.77,47,3126.7,5.66,552.26,0.60745,68,13
"5230",20200206,"073900",379,1.41,11.62,0.05,0.03,0.45,30.15,7.71,157,3623.01,6.57,551.79,0.60747,68,14
"5231",20200206,"074900",410.2,1.25,10.34,0.04,0.03,0.46,30.34,9.84,205.5,3937.57,7.13,552.35,0.6075,68,15
"5232",20200206,"075900",476.3,1.34,11.1,0.04,0.03,0.46,30.81,9.04,132.5,4505.44,8.23,547.63,0.60753,68,16
"5233",20200206,"080900",475.9,1.16,9.59,0.04,0.03,0.44,30.54,10.24,148,4403.14,8.09,542.95,0.60757,68,17
"5234",20200206,"081900",576.2,1.15,9.54,0.04,0.03,0.44,31.29,9.84,132.5,5294.34,9.8,540.24,0.6076,68,18
"5235",20200206,"082900",615.3,1.26,10.39,0.04,0.03,0.44,30.63,9.18,166,5563.43,10.36,537.57,0.60763,68,19
"5236",20200206,"083900",681.7,1.23,10.15,0.04,0.03,0.45,30.51,13.3,211,6168.67,11.59,532.11,0.60769,68,20
"5237",20200206,"084900",591.8,1.17,9.68,0.04,0.03,0.44,30.89,14.23,134.5,5297.68,9.99,527.35,0.60776,68,21
"5238",20200206,"085900",722,1.29,10.64,0.04,0.03,0.46,30.04,11.7,123.5,6314.97,11.83,533.87,0.60781,68,22
"5239",20200206,"090900",439.6,1.14,9.44,0.04,0.03,0.49,30.2,10.51,143.5,3648.9,6.96,519.12,0.60785,68,23
"5240",20200206,"091900",305.2,1.24,10.22,0.04,0.03,0.48,28.28,8.38,141.5,2707.34,5.01,537.95,0.60788,68,24
"5241",20200206,"092900",450.1,1.13,9.3,0.04,0.03,0.46,27.6,7.85,121.5,4255.89,7.5,558.17,0.60789,68,25
"5242",20200206,"093900",607.8,1.12,9.27,0.04,0.03,0.46,29.86,6.25,191,5147.79,9.64,532.71,0.6079,68,26
"5243",20200206,"094900",608.4,1.09,8.96,0.04,0.03,0.46,29.71,7.05,180,4955.67,8.79,551.48,0.6079,68,27
"5244",20200206,"095900",958.5,1.07,8.86,0.03,0.02,0.46,30.59,7.98,226.5,7915.22,14.44,548.37,0.60792,68,28
"5245",20200206,"100900",711.4,1.12,9.24,0.04,0.03,0.48,30.74,12.24,213,5714.4,10.41,539.68,0.60797,68,29
"5246",20200206,"101900",625.3,1.14,9.39,0.04,0.02,0.46,30.47,8.25,191,5121.1,9.32,535.24,0.60799,68,30
"5247",20200206,"102900",932.7,1.07,8.85,0.04,0.02,0.46,30.75,8.38,164,7522.26,13.48,555.26,0.60801,68,31
"5248",20200206,"103900",597.5,0.96,7.96,0.03,0.02,0.48,30.54,10.37,195.5,4760.06,8.68,535,0.60805,68,32
"5249",20200206,"104900",735.3,0.96,7.94,0.03,0.02,0.48,30.06,12.37,99,5529.61,9.96,540.46,0.6081,68,33
"5250",20200206,"105900",861.9,0.96,7.93,0.03,0.02,0.46,30.11,11.04,222,6829.63,12.25,549.85,0.60814,68,34
"5251",20200206,"110900",786.6,0.82,6.78,0.03,0.02,0.47,31.19,14.36,125.5,5700.89,10.44,534.99,0.60821,68,35
"5252",20200206,"111900",857.4,0.78,6.47,0.03,0.02,0.46,29.56,8.11,191,6222.27,10.89,559.04,0.60822,68,36
"5253",20200206,"112900",1094.6,0.81,6.68,0.03,0.02,0.44,31.82,8.11,92,7559.56,13.8,543.11,0.60823,68,37
"5254",20200206,"113900",1158.6,0.76,6.28,0.03,0.02,0.44,31.43,8.91,128,8440.77,15.65,539.26,0.60825,68,38
"5255",20200206,"114900",760.3,0.74,6.08,0.02,0.02,0.45,31.71,9.04,175.5,5370.4,10.14,518.13,0.60827,68,39
"5256",20200206,"115900",767.8,0.72,5.95,0.02,0.02,0.44,30.24,10.11,242.5,5974.56,10.49,556.7,0.6083,68,40
"5257",20200206,"120900",1067.6,0.74,6.09,0.02,0.02,0.45,31.56,11.24,222.25,7324.73,13.18,549.14,0.60834,68,41
"5258",20200206,"121900",750.5,0.72,5.96,0.02,0.02,0.44,32.31,9.04,175,5324.53,9.83,526.16,0.60836,68,42
"5259",20200206,"122900",932.2,0.8,6.6,0.03,0.02,0.43,30.54,8.38,184.5,6609.58,11.65,561.24,0.60837,68,43
"5260",20200206,"123900",665,0.76,6.27,0.03,0.02,0.43,31.91,10.77,193,4540.98,8.44,523.89,0.60841,68,44
"5261",20200206,"124900",538.5,0.82,6.77,0.03,0.02,0.44,30.73,6.78,168,4629.67,8.32,545.04,0.60841,68,45
"5262",20200206,"125900",1033.2,0.93,7.66,0.03,0.02,0.45,32.66,8.25,211,7711.39,14,546.78,0.60843,68,46
"5263",20200206,"130900",1143.5,0.8,6.57,0.03,0.02,0.44,32.68,10.24,225,7988.87,14.75,541.15,0.60846,68,47
"5264",20200206,"131900",1075.9,0.88,7.3,0.03,0.02,0.43,32.96,11.44,211,8219.71,15.26,538.22,0.6085,68,48
"5265",20200206,"132900",923.1,0.8,6.58,0.03,0.02,0.42,32.6,9.71,229.5,7113.22,13.07,538.44,0.60853,68,49
"5266",20200206,"133900",817.6,0.69,5.72,0.02,0.01,0.43,33.13,9.44,220.5,5974.44,11.21,523.58,0.60855,68,50
"5267",20200206,"134900",763.1,0.77,6.37,0.03,0.02,0.42,31.92,9.98,207,5419.98,10.12,528.18,0.60858,68,51
"5268",20200206,"135900",927.4,0.74,6.08,0.02,0.02,0.41,32.84,11.3,189,7408.77,13.59,541.85,0.60862,68,52
"5269",20200206,"140900",717.7,0.85,7,0.03,0.02,0.41,32.91,8.91,215.5,5847.18,10.89,526.92,0.60864,68,53
"5270",20200206,"141900",468,1.1,9.04,0.04,0.02,0.42,31.71,12.5,229.5,3743.51,7.39,512.8,0.60869,68,54
"5271",20200206,"142900",779.5,1.4,11.56,0.05,0.03,0.43,32.02,10.37,189,6696.22,12.59,530.75,0.60874,68,55
"5272",20200206,"143900",863.6,0.79,6.54,0.03,0.02,0.44,33.99,12.1,162,7260.38,14.15,513.18,0.60878,68,56
"5273",20200206,"144900",770.7,0.87,7.18,0.03,0.02,0.43,33.12,15.3,238.5,6516.89,12.66,513.43,0.60886,68,57
"5274",20200206,"145900",678.1,0.86,7.07,0.03,0.02,0.43,33.04,12.24,213.5,5899.27,11.21,526.47,0.6089,68,58
"5275",20200206,"150900",708.4,0.89,7.31,0.03,0.02,0.43,33.77,10.64,207,5996.82,11.4,526.84,0.60894,68,59
"5276",20200206,"151900",638.2,0.98,8.13,0.03,0.02,0.44,34.64,10.37,220.5,5449.41,10.4,522.93,0.60897,68,60
"5277",20200206,"152900",698.1,0.82,6.75,0.03,0.02,0.43,34.05,10.37,198,5879.01,11.33,519.21,0.60901,68,61
"5278",20200206,"153900",455.7,0.8,6.64,0.03,0.02,0.45,34.56,8.64,220,3849.11,7.43,518.69,0.60902,68,62
"5279",20200206,"154900",506.6,0.81,6.73,0.03,0.02,0.45,32.06,15.83,220.5,4395.94,8.25,534.59,0.6091,68,63
"5280",20200206,"155900",355.2,0.76,6.23,0.03,0.02,0.44,32.91,13.83,198,2963.06,5.66,519.87,0.60916,68,64
"5281",20200206,"160900",469.9,0.7,5.79,0.02,0.02,0.45,32.79,12.77,218,3895.82,7.56,515.33,0.60921,68,65
"5282",20200206,"161900",403.9,0.86,7.11,0.03,0.02,0.44,33.01,15.03,225,3393.83,6.53,520.06,0.60928,68,66
"5283",20200206,"162900",351.8,0.78,6.41,0.03,0.02,0.44,33.34,10.77,211.5,2947.89,5.68,519.2,0.60932,68,67
"5284",20200206,"163900",303.5,0.93,7.68,0.03,0.02,0.44,33.68,9.04,198,2486.52,4.89,508.78,0.60934,68,68
"5285",20200206,"164900",281.4,0.99,8.18,0.03,0.02,0.45,33.13,10.11,211.5,1869.31,3.82,490.19,0.60937,68,69
"5286",20200206,"165900",251.2,0.98,8.08,0.03,0.02,0.47,33.01,10.51,211.5,1465.16,2.91,503.98,0.60941,68,70
"5287",20200206,"170900",206.6,1.11,9.15,0.04,0.03,0.46,32.77,10.37,220.5,1249.03,2.47,506.66,0.60945,68,71
"5288",20200206,"171900",118.9,1.21,9.98,0.04,0.03,0.47,31.51,12.77,225,849.62,1.65,516.06,0.6095,68,72
"5289",20200206,"172900",76.3,1.26,10.38,0.04,0.03,0.47,29.61,9.44,216,640.6,1.21,527.32,0.60954,68,73
"5290",20200206,"173900",84.4,1.19,9.85,0.04,0.03,0.47,30.05,9.44,216,602.48,1.12,535.44,0.60957,68,74
"5291",20200206,"174900",56.4,1.14,9.41,0.04,0.03,0.44,29.56,11.7,202.5,417.31,0.82,511.32,0.60961,68,75
"5292",20200206,"175900",38.8,1.24,10.2,0.04,0.03,0.45,29.02,7.45,202.5,296.17,0.58,508.8,0.60963,68,76
"5293",20200206,"180900",20.5,1.35,11.17,0.04,0.03,0.48,28.65,8.11,220.5,158.38,0.32,490.87,0.60965,68,77
"5294",20200206,"181900",10.8,1.5,12.34,0.05,0.03,0.46,28.3,9.58,216,83.4,0.18,467.7,0.60969,68,78
"5295",20200206,"182900",2.7,1.52,12.57,0.05,0.04,0.47,27.97,7.85,220.5,25.18,0.06,449.86,0.60971,68,79
"5296",20200207,"052900",7.86,6.57,54.22,0.22,0.15,0.45,20.56,0,180,52.29,0.11,474.16,0.60943,69,1
"5297",20200207,"053900",13.7,6.22,51.34,0.21,0.14,0.45,20.71,0,180,103.16,0.21,499.87,0.60947,69,2
"5298",20200207,"054900",22.5,6.19,51.06,0.21,0.14,0.46,21.15,0,180,168.48,0.32,519.36,0.6095,69,3
"5299",20200207,"055900",32.9,6.27,51.75,0.21,0.14,0.45,23.68,0,180,257.93,0.47,548.72,0.60953,69,4
"5300",20200207,"060900",53.6,9.24,76.25,0.31,0.21,0.5,26.25,0,180,406.93,0.71,570.43,0.60961,69,5
"5301",20200207,"061900",79.7,8.29,68.34,0.29,0.2,0.5,28.45,0.27,211.5,625.43,1.09,575.8,0.60967,69,6
"5302",20200207,"062900",104.7,8.16,67.33,0.27,0.18,0.47,28.1,1.73,243,884.19,1.56,567.55,0.60975,69,7
"5303",20200207,"063900",125.2,7.58,62.55,0.25,0.17,0.46,28.94,2.66,193.5,1225.86,2.14,573.31,0.60982,69,8
"5304",20200207,"064900",157.1,6.68,55.1,0.22,0.15,0.45,31.66,1.33,251.5,1564.24,2.75,568.12,0.60987,69,9
"5305",20200207,"065900",198.4,6.57,54.17,0.22,0.15,0.45,30.71,3.33,112.5,1950.85,3.41,571.46,0.60994,69,10
"5306",20200207,"070900",243,5.69,46.93,0.19,0.13,0.44,29.08,4.39,202.5,2378.95,4.15,572.88,0.61,69,11
"5307",20200207,"071900",285.6,5.28,43.58,0.17,0.12,0.44,28.98,5.05,193.5,2784.39,4.91,566.66,0.61006,69,12
"5308",20200207,"072900",329.6,4.53,37.37,0.15,0.1,0.46,30,4.26,211.5,3183.73,5.69,559.56,0.6101,69,13
"5309",20200207,"073900",375.3,3.71,30.61,0.12,0.08,0.45,29.63,3.72,207,3577.28,6.48,552.43,0.61012,69,14
"5310",20200207,"074900",420.5,3.37,27.82,0.11,0.08,0.45,31.5,2.26,240.5,3980.96,7.28,546.52,0.61013,69,15
"5311",20200207,"075900",425.4,2.97,24.51,0.1,0.07,0.45,30.48,4.66,216,3977.36,7.29,545.53,0.61014,69,16
"5312",20200207,"080900",461.7,2.78,22.9,0.09,0.06,0.43,30.37,5.45,234,4292.67,8.11,530.52,0.61017,69,17
"5313",20200207,"081900",375.4,3,24.79,0.1,0.07,0.44,28.87,5.05,202.5,3343.84,6.14,538.04,0.61019,69,18
"5314",20200207,"082900",276.8,3.2,26.36,0.11,0.07,0.44,31.21,2.53,177.5,2550.76,4.72,537.72,0.6102,69,19
"5315",20200207,"083900",411.1,3.34,27.56,0.11,0.08,0.46,29.96,1.6,180,3845.76,6.98,546.24,0.6102,69,20
"5316",20200207,"084900",535.4,3.27,26.95,0.11,0.07,0.46,30.66,3.59,207,4685.97,8.63,539.1,0.61021,69,21
"5317",20200207,"085900",208.8,2.19,18.11,0.07,0.05,0.44,30.79,5.45,112.5,1871.69,3.53,530.18,0.61022,69,22
"5318",20200207,"090900",844.1,1.78,14.69,0.06,0.04,0.44,30.24,4.52,144,7358.96,13.6,543.54,0.61022,69,23
"5319",20200207,"091900",906.4,1.53,12.62,0.05,0.03,0.44,33.49,8.64,94.5,7775.84,15.2,511.74,0.61025,69,24
"5320",20200207,"092900",937.6,1.26,10.39,0.04,0.03,0.42,32.9,9.97,112.5,7928.5,15.61,507.87,0.61029,69,25
"5321",20200207,"093900",968.9,1.14,9.41,0.04,0.03,0.42,33.99,9.84,110,8088.85,16.21,499.01,0.61032,69,26
"5322",20200207,"094900",559.4,1.25,10.34,0.04,0.03,0.43,33.62,6.78,150.5,4456.67,8.73,509.18,0.61033,69,27
"5323",20200207,"095900",893.2,1.41,11.68,0.05,0.03,0.43,32.44,8.91,202.5,7170,13.3,534.14,0.61036,69,28
"5324",20200207,"100900",980.4,1.47,12.08,0.05,0.03,0.44,32.67,5.32,175.5,7806.99,14.41,539.61,0.61036,69,29
"5325",20200207,"101900",1084.4,1.47,12.15,0.05,0.03,0.44,34.46,3.19,166.5,8433.46,15.85,531.97,0.61035,69,30
"5326",20200207,"102900",1098.3,1.46,12.03,0.05,0.03,0.42,34.29,7.05,141.5,8227.26,15.65,525.11,0.61036,69,31
"5327",20200207,"103900",628.9,1.47,12.1,0.05,0.03,0.42,34.64,11.84,161.5,4365.12,8.39,513.93,0.61042,69,32
"5328",20200207,"104900",407.9,2,16.5,0.07,0.04,0.44,30,9.04,211.5,2956.75,5.53,531.98,0.61046,69,33
"5329",20200207,"105900",303.9,2.14,17.69,0.07,0.05,0.43,30.04,9.71,234,2752.48,5.11,536.67,0.61051,69,34
"5330",20200207,"110900",1109.3,1.9,15.71,0.06,0.04,0.44,31.68,5.98,225,8152.3,14.31,569.66,0.61052,69,35
"5331",20200207,"111900",1244.1,1.87,15.42,0.06,0.04,0.44,33.34,3.72,198,8404.52,15.4,546.15,0.61051,69,36
"5332",20200207,"112900",455.6,1.58,13.08,0.05,0.04,0.43,34.61,6.65,175,3527.94,7,501.9,0.61053,69,37
"5333",20200207,"113900",408,2.35,19.41,0.08,0.05,0.43,30.76,7.98,243,3377.51,6.23,532.54,0.61057,69,38
"5334",20200207,"114900",656.4,2.46,20.3,0.08,0.06,0.44,31.27,7.98,220,4946.51,8.73,554.33,0.6106,69,39
