"","dia_mes_ano","dia","TIME","irr_inv","temp","m","P_DC"
"1369",20191030,7,9,135.1,30.7,0.20725,1212.68
"1370",20191030,7,10,170,30.2,0.20732,1479.16
"1371",20191030,7,11,215.2,31.78,0.20738,1927.74
"1372",20191030,7,12,268.7,33.24,0.20746,2427.14
"1373",20191030,7,13,332.7,32.13,0.20755,3041.85
"1374",20191030,7,14,411.05,32.9,0.20767,3726.75
"1375",20191030,7,15,413.9,33.5,0.20778,3723.22
"1376",20191030,7,16,435.1,33.43,0.20789,3913.38
"1377",20191030,7,17,477.3,33.75,0.20801,4276.67
"1378",20191030,7,18,498,33.55,0.20814,4446.94
"1379",20191030,7,19,522.5,33.77,0.20827,4661.27
"1380",20191030,7,20,554.6,34.07,0.20837,4803.22
"1381",20191030,7,21,563.4,34.62,0.20847,4978.36
"1382",20191030,7,22,548.7,34.51,0.20856,4854.6
"1383",20191030,7,23,543.2,34.47,0.20867,4790.28
"1384",20191030,7,24,610,34.58,0.20879,5380.18
"1385",20191030,7,25,776.7,34.7,0.20891,6744.72
"1386",20191030,7,26,818,34.54,0.20908,7018.95
"1387",20191030,7,27,876.3,35.85,0.20919,7392.79
"1388",20191030,7,28,850.3,35.41,0.20929,7115.13
"1389",20191030,7,29,910.9,35.67,0.20944,7808.35
"1390",20191030,7,30,1028.9,35.84,0.20957,8380.11
"1391",20191030,7,31,924.2,36.18,0.20968,7338.41
"1392",20191030,7,32,1006.1,36.24,0.20977,8141.27
"1393",20191030,7,33,946.2,36.67,0.20986,7819.97
"1394",20191030,7,34,863.8,35.79,0.20995,6890.37
"1395",20191030,7,35,1020.8,36.96,0.21002,8066.09
"1396",20191030,7,36,774.9,36.16,0.21011,6009.68
"1397",20191030,7,37,1117.9,35.94,0.21017,8388.77
"1398",20191030,7,38,770,36.12,0.21024,5921.76
"1399",20191030,7,39,1110.9,37,0.2103,8350.72
"1400",20191030,7,40,1053.1,36,0.2104,8305.94
"1401",20191030,7,41,934.3,36.34,0.21046,7589.21
"1402",20191030,7,42,1068,36.56,0.21055,8432.06
"1403",20191030,7,43,1064.1,36.43,0.21061,8438.14
"1404",20191030,7,44,1063.9,36.86,0.21067,8438.01
"1405",20191030,7,45,1095,36.62,0.21075,8432.85
"1406",20191030,7,46,1040.8,36.58,0.21083,7873.86
"1407",20191030,7,47,1044.2,36.68,0.2109,7548.59
"1408",20191030,7,48,1031.6,36.89,0.21096,7992.2
"1409",20191030,7,49,1051.2,37.49,0.21102,8229.58
"1410",20191030,7,50,1032,37.44,0.21109,8147.83
"1411",20191030,7,51,1083.5,37.79,0.21115,8429.14
"1412",20191030,7,52,1060,37.62,0.21118,8317.35
"1413",20191030,7,53,1029.7,38.54,0.21124,8078.74
"1414",20191030,7,54,968.6,38.16,0.21132,7733.69
"1415",20191030,7,55,951,37.59,0.21138,7680.24
"1416",20191030,7,56,385.6,37.2,0.21143,3019.58
"1417",20191030,7,57,805,36.85,0.21148,6681.67
"1418",20191030,7,58,876.5,38.59,0.21153,7106.35
"1419",20191030,7,59,753.3,38.47,0.21158,6104.95
"1420",20191030,7,60,814.2,38.22,0.21165,6654.37
"1421",20191030,7,61,773,38.65,0.21168,6280.05
"1422",20191030,7,62,664.1,39.34,0.21171,5331.31
"1423",20191030,7,63,422.6,38.86,0.21174,3364.65
"1424",20191030,7,64,150.4,36.53,0.21174,1267.01
"1425",20191030,7,65,237,36.05,0.21179,1951.55
"1426",20191030,7,66,86.8,36,0.21181,715.27
"1427",20191030,7,67,92.1,35.64,0.21183,792.56
"1428",20191030,7,68,117.2,35.36,0.21187,1023.64
"1429",20191030,7,69,83.8,35.2,0.21189,719.52
"1430",20191030,7,70,105.5,34.98,0.21192,839.71
"1431",20191030,7,71,89.6,34.85,0.21194,673.31
"1432",20191030,7,72,46.9,34.8,0.21192,388.97
"1433",20191030,7,73,27.5,33.44,0.21193,225.87
"1434",20191030,7,74,22.4,33.08,0.21193,187.45
"1435",20191030,7,75,17.1,32.81,0.21192,142.56
"1436",20191030,7,76,11.7,31.77,0.21191,98.63
"1437",20191030,7,77,9.9,31.36,0.2119,84.67
"1438",20191030,7,78,6,31.07,0.21189,53.8
"1439",20191030,7,79,1.5,31.11,0.21199,24.41
"1440",20191031,8,1,6.5,27.75,0.21613,52.48
"1441",20191031,8,2,13.2,27.82,0.21618,110
"1442",20191031,8,3,24.5,28.98,0.21624,203.7
"1443",20191031,8,4,39.4,30.04,0.2163,323.27
"1444",20191031,8,5,59.9,30.78,0.21636,505.4
"1445",20191031,8,6,88,31.59,0.21642,762.69
"1446",20191031,8,7,122,31.79,0.2165,1068.58
"1447",20191031,8,8,160,32.01,0.21659,1422.68
"1448",20191031,8,9,201.9,32.08,0.21668,1800.92
"1449",20191031,8,10,245.9,32.31,0.21678,2216.21
"1450",20191031,8,11,290.5,32.81,0.21687,2650.64
"1451",20191031,8,12,336.1,32.84,0.217,3062.17
"1452",20191031,8,13,382.6,33.59,0.21712,3472.8
"1453",20191031,8,14,427.6,33.71,0.21723,3867.33
"1454",20191031,8,15,472.6,34.07,0.21737,4240.84
"1455",20191031,8,16,516.1,34.06,0.21751,4604.93
"1456",20191031,8,17,558.4,34.44,0.21762,4973.85
"1457",20191031,8,18,600.9,34.95,0.21772,5277.38
"1458",20191031,8,19,641.7,34.73,0.21784,5626.7
"1459",20191031,8,20,681.1,35.42,0.21794,5928.45
"1460",20191031,8,21,717.7,35.5,0.21805,6188.49
"1461",20191031,8,22,753.9,35.69,0.21818,6469.95
"1462",20191031,8,23,784.7,35.85,0.21831,6725.64
"1463",20191031,8,24,815.4,35.33,0.21845,6996.53
"1464",20191031,8,25,847.6,35.7,0.2186,7168.16
"1465",20191031,8,26,878,35.99,0.21871,7372.77
"1466",20191031,8,27,902.6,36.19,0.21882,7572.1
"1467",20191031,8,28,931.5,36.32,0.21893,7726.54
"1468",20191031,8,29,953,36.61,0.21907,7865.96
"1469",20191031,8,30,969.8,36.67,0.21919,7984.29
"1470",20191031,8,31,993.1,36.86,0.21933,8163.25
"1471",20191031,8,32,1009.8,37.22,0.2194,8215.77
"1472",20191031,8,33,1009.8,37.23,0.21952,8163.52
"1473",20191031,8,34,1038.7,37.36,0.21964,8231.69
"1474",20191031,8,35,1050.8,37.34,0.21971,8378.96
"1475",20191031,8,36,1120.2,38.16,0.21978,8413.54
"1476",20191031,8,37,1152.3,38.46,0.21982,8441.37
"1477",20191031,8,38,1168.5,38.41,0.21987,8437.91
"1478",20191031,8,39,680,37.13,0.21993,5056.41
"1479",20191031,8,40,1197.2,37.9,0.21996,8374.76
"1480",20191031,8,41,1142.3,37.42,0.22007,8173.48
"1481",20191031,8,42,1143.6,37.88,0.22016,8345.72
"1482",20191031,8,43,1117.3,38.1,0.22023,8399.65
"1483",20191031,8,44,1104.6,38.15,0.2203,8336.67
"1484",20191031,8,45,997.3,37.61,0.22039,7465.27
"1485",20191031,8,46,256.6,36.31,0.22049,2085.99
"1486",20191031,8,47,969,37.48,0.22055,7488.22
"1487",20191031,8,48,1096.5,38.78,0.2206,8417.02
"1488",20191031,8,49,1055.7,38.49,0.22069,8274.41
"1489",20191031,8,50,676.8,37.62,0.22079,5597.91
"1490",20191031,8,51,1006.4,38.76,0.22085,8177.59
"1491",20191031,8,52,480.3,38.66,0.2209,3791.92
"1492",20191031,8,53,318.8,37.59,0.2209,2672.33
"1493",20191031,8,54,867,38.94,0.22093,7161.97
"1494",20191031,8,55,598.7,37.52,0.22101,5038.11
"1495",20191031,8,56,720.6,37.59,0.22109,6012.46
"1496",20191031,8,57,753.8,38.52,0.22115,6245.73
"1497",20191031,8,58,569,38.11,0.22119,4693.98
"1498",20191031,8,59,479.7,38.58,0.2212,3967.18
"1499",20191031,8,60,375.1,38.58,0.2212,3105.37
"1500",20191031,8,61,379.5,38.32,0.22122,3176.1
"1501",20191031,8,62,317.8,38.01,0.22124,2662.97
"1502",20191031,8,63,222,37.57,0.22124,1869.25
"1503",20191031,8,64,148.3,36.79,0.22125,1274.73
"1504",20191031,8,65,99.4,36.41,0.22127,859.12
"1505",20191031,8,66,93,36.21,0.22131,802.39
"1506",20191031,8,67,76.9,34.65,0.22134,662.25
"1507",20191031,8,68,53.7,33.88,0.22141,466.74
"1508",20191031,8,69,35.1,32.91,0.22155,303.36
"1509",20191031,8,70,38.4,31.97,0.22165,330.54
"1510",20191031,8,71,43.5,30.54,0.22174,372.33
"1511",20191031,8,72,44.3,29.62,0.22187,377.94
"1512",20191031,8,73,41.6,28.99,0.22201,349.85
"1513",20191031,8,74,37.3,28.41,0.22215,310.15
"1514",20191031,8,75,23.9,27.96,0.22226,194.91
"1515",20191031,8,76,12,27.65,0.22238,96.38
"1516",20191031,8,77,1.5,27.53,0.22254,18.97
"1517",20191101,9,1,5,19.15,0.22856,35.52
"1518",20191101,9,2,10.4,19.76,0.22861,73.51
"1519",20191101,9,3,18.6,20.37,0.22866,149.48
"1520",20191101,9,4,27.2,22.31,0.22871,217.3
"1521",20191101,9,5,34.9,22.91,0.22876,283.82
"1522",20191101,9,6,48.7,25.61,0.22881,398.6
"1523",20191101,9,7,67.5,25.47,0.22884,580.18
"1524",20191101,9,8,116,27.63,0.22886,997.19
"1525",20191101,9,9,156.9,28.93,0.22892,1370.05
"1526",20191101,9,10,197.5,28.48,0.22901,1739.59
"1527",20191101,9,11,241.6,28.77,0.22907,2148.43
"1528",20191101,9,12,284.5,28.26,0.22914,2576.6
"1529",20191101,9,13,328.8,28.74,0.22917,3009.82
"1530",20191101,9,14,372.3,28.94,0.22929,3421.97
"1531",20191101,9,15,413.9,29.53,0.22942,3790.23
"1532",20191101,9,16,459.7,30.13,0.22949,4189.32
"1533",20191101,9,17,507.8,29.94,0.22957,4591.54
"1534",20191101,9,18,552.3,30.5,0.22962,4970.76
"1535",20191101,9,19,593.5,31.51,0.22965,5334.51
"1536",20191101,9,20,627,30.16,0.22977,5577.01
"1537",20191101,9,21,646.4,30.32,0.22988,5732.29
"1538",20191101,9,22,693.8,30.66,0.22998,6144.67
"1539",20191101,9,23,736.2,30.84,0.23011,6484.99
"1540",20191101,9,24,760,32.09,0.23017,6642.34
"1541",20191101,9,25,801.7,31.98,0.23028,6918.93
"1542",20191101,9,26,833.5,31.8,0.23041,7164.4
"1543",20191101,9,27,861.6,32.61,0.2305,7329.44
"1544",20191101,9,28,899.8,33.24,0.2306,7590.21
"1545",20191101,9,29,924.7,33.06,0.23068,7789.84
"1546",20191101,9,30,949.8,33.24,0.23078,7954.39
"1547",20191101,9,31,971.4,33.59,0.23088,8022.96
"1548",20191101,9,32,999.8,33.26,0.23105,8286.34
"1549",20191101,9,33,976.7,33.39,0.23121,8098.47
"1550",20191101,9,34,929.2,33.49,0.23134,7677.47
"1551",20191101,9,35,995.2,33.95,0.23147,8231.83
"1552",20191101,9,36,972.1,34.5,0.23158,8039.62
"1553",20191101,9,37,1054,34.12,0.2317,8396.7
"1554",20191101,9,38,1069.3,34.52,0.23186,8435.72
"1555",20191101,9,39,1088.3,34.24,0.23201,8406.84
"1556",20191101,9,40,990.9,34.27,0.23213,7876.08
"1557",20191101,9,41,1080.1,34.41,0.23228,8387.66
"1558",20191101,9,42,1080.3,34.78,0.23241,8461.33
"1559",20191101,9,43,1029.6,34.55,0.23253,8253.65
"1560",20191101,9,44,1069.2,35.14,0.23268,8427.71
"1561",20191101,9,45,1044.8,35.56,0.23278,8328.21
"1562",20191101,9,46,1078.6,35.3,0.23288,8420.25
"1563",20191101,9,47,1084.6,35.29,0.23304,8421.06
"1564",20191101,9,48,615.8,34.59,0.23315,4953.99
"1565",20191101,9,49,1018.7,35.37,0.23324,8334.32
"1566",20191101,9,50,1011.5,35.62,0.23333,8188.64
"1567",20191101,9,51,1007.3,35.91,0.23339,8075.51
"1568",20191101,9,52,555.1,35.36,0.23347,4465.04
"1569",20191101,9,53,679.8,35.49,0.23354,5592.42
"1570",20191101,9,54,773.7,36.22,0.23357,6360.04
"1571",20191101,9,55,547.7,36.01,0.23362,4093.62
"1572",20191101,9,56,768.3,36.31,0.23366,6261.43
"1573",20191101,9,57,489,34.88,0.23375,4161.11
"1574",20191101,9,58,741.7,35.88,0.23379,6196.97
"1575",20191101,9,59,706.6,36.04,0.23384,5862.18
"1576",20191101,9,60,668.4,36.24,0.23389,5519.37
"1577",20191101,9,61,637.5,36.79,0.2339,5233.16
"1578",20191101,9,62,559.8,37.12,0.23389,4576.06
"1579",20191101,9,63,536.4,37.77,0.23388,4419.04
"1580",20191101,9,64,510.7,36.61,0.23392,4121.7
"1581",20191101,9,65,469.1,35.97,0.23397,3813.01
"1582",20191101,9,66,424.7,35.9,0.234,3400.03
"1583",20191101,9,67,181.5,35.21,0.23401,1460.67
"1584",20191101,9,68,85.6,33.57,0.23408,707.84
"1585",20191101,9,69,70.4,31.26,0.23418,599.81
"1586",20191101,9,70,207.2,31.24,0.23427,1328.39
"1587",20191101,9,71,184.2,30.51,0.23439,1067.51
"1588",20191101,9,72,67.3,30.44,0.23447,786.76
"1589",20191101,9,73,92.3,30.07,0.23457,457.56
"1590",20191101,9,74,60.6,29.91,0.23462,320.34
"1591",20191101,9,75,27.3,29.38,0.23467,221.96
"1592",20191101,9,76,21,29.37,0.2347,161.24
"1593",20191101,9,77,14,29.79,0.23474,104.16
"1594",20191101,9,78,5,29.08,0.23476,42.32
"1595",20191102,10,1,7,22.3,0.23668,36.39
"1596",20191102,10,2,10.3,22.63,0.23672,71.19
"1597",20191102,10,3,19,23.17,0.2367,136.51
"1598",20191102,10,4,28.7,24.88,0.23669,211.67
"1599",20191102,10,5,41.8,26.38,0.23667,322.12
"1600",20191102,10,6,61.4,27.83,0.23665,481.4
"1601",20191102,10,7,88.3,29.28,0.23662,698.33
"1602",20191102,10,8,122,30.43,0.23661,968.76
"1603",20191102,10,9,159.6,30.84,0.2366,1286.84
"1604",20191102,10,10,198.7,30.59,0.2366,1637.4
"1605",20191102,10,11,240.4,30.25,0.23664,2018.22
"1606",20191102,10,12,287.5,30.51,0.23669,2450.43
"1607",20191102,10,13,330.1,31.99,0.23672,2839.53
"1608",20191102,10,14,372.8,32.67,0.23676,3131.76
"1609",20191102,10,15,418.2,33.48,0.23681,3426.37
"1610",20191102,10,16,464.5,33.3,0.23686,3827.96
"1611",20191102,10,17,509.6,32.61,0.23694,4199.94
"1612",20191102,10,18,549.1,33.05,0.23702,4537.41
"1613",20191102,10,19,589.1,33.98,0.23708,4876.8
"1614",20191102,10,20,623.7,33.94,0.23715,5157.85
"1615",20191102,10,21,669.4,34.73,0.23721,5490.11
"1616",20191102,10,22,700.9,34.64,0.23727,5751.93
"1617",20191102,10,23,737.8,35.13,0.23735,6033.43
"1618",20191102,10,24,779.6,34.9,0.23741,6275.73
"1619",20191102,10,25,802.6,35.51,0.23748,6494.83
"1620",20191102,10,26,839.4,35.99,0.23755,6697.99
"1621",20191102,10,27,854.6,35.73,0.2376,6830.75
"1622",20191102,10,28,888.6,36.75,0.23766,7081.89
"1623",20191102,10,29,921.5,37.06,0.2377,7224.93
"1624",20191102,10,30,942,37.31,0.23774,7352.88
"1625",20191102,10,31,962.5,36.25,0.23781,7490.45
"1626",20191102,10,32,1003.8,36.19,0.2379,7757.12
"1627",20191102,10,33,1051.5,36.03,0.23803,8041.88
"1628",20191102,10,34,672,34.45,0.23815,5172.3
"1629",20191102,10,35,855.2,35.77,0.23821,6146.16
"1630",20191102,10,36,889.3,35.92,0.23828,6767.87
"1631",20191102,10,37,1149.3,37.15,0.23834,8418.33
"1632",20191102,10,38,919.4,37.38,0.23839,6538.77
"1633",20191102,10,39,1168.4,36.93,0.23847,8420.81
"1634",20191102,10,40,1192.2,36.38,0.23855,8431.91
"1635",20191102,10,41,575.5,35.87,0.23862,4038.22
"1636",20191102,10,42,1143.8,36.46,0.23869,7864.4
"1637",20191102,10,43,1153.7,36.48,0.23878,8245.43
"1638",20191102,10,44,1115.1,36.42,0.23888,8268.3
"1639",20191102,10,45,1160.7,37.59,0.23896,8432.97
"1640",20191102,10,46,711.4,36.19,0.23902,5055.15
"1641",20191102,10,47,944,36.44,0.23908,7283.36
"1642",20191102,10,48,1069.4,36.32,0.23919,8043.18
"1643",20191102,10,49,1044,36.83,0.23927,7783.45
"1644",20191102,10,50,1063.4,36.68,0.23934,7819.96
"1645",20191102,10,51,1073.2,37.33,0.23938,7780.25
"1646",20191102,10,52,1109,37.04,0.23948,7958.44
"1647",20191102,10,53,993.9,37.16,0.23954,7145.66
"1648",20191102,10,54,363.1,36.04,0.23955,2716.2
"1649",20191102,10,55,133.9,31.94,0.23961,1062.16
"1650",20191102,10,56,206.9,29.81,0.23969,1706.5
"1651",20191102,10,57,289.4,31.03,0.23977,2343.67
"1652",20191102,10,58,215,31.17,0.23986,1726.18
"1653",20191102,10,59,125.1,31.03,0.2399,994.4
"1654",20191102,10,60,173.7,31.38,0.23999,1371.63
"1655",20191102,10,61,185.8,30.91,0.24004,1468.78
"1656",20191102,10,62,167,32.02,0.24008,1334.32
"1657",20191102,10,63,185.5,32.62,0.24011,1477.49
"1658",20191102,10,64,167.4,32.38,0.24015,1317.47
"1659",20191102,10,65,249.4,32.44,0.2402,2007.28
"1660",20191102,10,66,426,32.99,0.24025,3397.15
"1661",20191102,10,67,239.4,32.01,0.24039,1889.54
"1662",20191102,10,68,330.3,31.51,0.24054,2516.04
"1663",20191102,10,69,291,32.57,0.24061,2142.67
"1664",20191102,10,70,249.8,32.89,0.24067,1512.46
"1665",20191102,10,71,170.2,31.77,0.24071,1070.86
"1666",20191102,10,72,200.2,31.34,0.24076,1128.97
"1667",20191102,10,73,161.4,32.19,0.24078,980.64
"1668",20191102,10,74,120.9,31.56,0.24082,775.61
"1669",20191102,10,75,91.6,30.61,0.2409,625.92
"1670",20191102,10,76,61.6,30.37,0.24094,441.75
"1671",20191102,10,77,37.8,30.04,0.24099,285.11
"1672",20191102,10,78,13.5,29.59,0.24101,99.14
"1673",20191102,10,79,0.7,28.93,0.241,12.72
"1674",20191103,11,1,7.8,25.86,0.246,54.58
"1675",20191103,11,2,18,25.93,0.24617,130.18
"1676",20191103,11,3,32.1,26.27,0.24631,242.12
"1677",20191103,11,4,48,26.79,0.24648,374.5
"1678",20191103,11,5,67.9,27.2,0.24669,540.17
"1679",20191103,11,6,88.8,27.45,0.24703,716.21
"1680",20191103,11,7,117.3,27.88,0.24743,961.2
"1681",20191103,11,8,152.3,28.34,0.24787,1258.86
"1682",20191103,11,9,189.1,28.7,0.24828,1568.23
"1683",20191103,11,10,228.8,29.38,0.24878,1919.42
"1684",20191103,11,11,267.2,29.95,0.24932,2273.72
"1685",20191103,11,12,300.6,30.97,0.24983,2536.84
"1686",20191103,11,13,363.1,31.77,0.25035,3041
"1687",20191103,11,14,415.5,31.83,0.25086,3447.84
"1688",20191103,11,15,464,32.46,0.2513,3828.47
"1689",20191103,11,16,501.1,32.64,0.25169,4122.94
"1690",20191103,11,17,541.9,32.25,0.25207,4467.3
"1691",20191103,11,18,576.7,32.86,0.25249,4769.88
"1692",20191103,11,19,615.4,32.21,0.2529,5127.55
"1693",20191103,11,20,645.5,32.11,0.2533,5377.36
"1694",20191103,11,21,683.2,32.76,0.25372,5681.22
"1695",20191103,11,22,725,33.21,0.25406,5985.89
"1696",20191103,11,23,761.3,32.81,0.25442,6271.75
"1697",20191103,11,24,786,33.53,0.25476,6445.21
"1698",20191103,11,25,816.4,33.5,0.25513,6686.04
"1699",20191103,11,26,843.8,33.36,0.2555,6873.23
"1700",20191103,11,27,868.8,33.28,0.25589,7046.16
"1701",20191103,11,28,898.1,33.61,0.25624,7260.15
"1702",20191103,11,29,923.6,34.08,0.25659,7395.98
"1703",20191103,11,30,944.6,34.32,0.25692,7527.91
"1704",20191103,11,31,964.3,34.09,0.25726,7654.97
"1705",20191103,11,32,977.2,34.26,0.25761,7762.92
"1706",20191103,11,33,993.9,34.16,0.258,7882.98
"1707",20191103,11,34,1004.4,35.74,0.25833,7918.9
"1708",20191103,11,35,1009.5,34.85,0.25868,8001.58
"1709",20191103,11,36,972.3,35.26,0.25903,7694.64
"1710",20191103,11,37,1001.5,35.66,0.25933,7893.8
"1711",20191103,11,38,983.3,35.19,0.25961,7824.14
"1712",20191103,11,39,1056.1,34.71,0.2599,8194.98
"1713",20191103,11,40,1068.4,34.96,0.26019,8230.11
"1714",20191103,11,41,794.8,34.68,0.26046,6243.04
"1715",20191103,11,42,209,33.91,0.26072,1628.41
"1716",20191103,11,43,988.4,34.63,0.26105,7785.24
"1717",20191103,11,44,1060.6,34.66,0.26142,8262.62
"1718",20191103,11,45,1044.4,35.34,0.2617,7915.28
"1719",20191103,11,46,1052.6,35.29,0.26199,8008.99
"1720",20191103,11,47,999.2,35.41,0.26229,7630.59
"1721",20191103,11,48,936.6,35.94,0.26255,6907.62
"1722",20191103,11,49,861.8,35.6,0.26284,6248.33
"1723",20191103,11,50,958.1,36.43,0.2631,7202.45
"1724",20191103,11,51,999.3,35.73,0.26338,7441.98
"1725",20191103,11,52,924.7,36.42,0.26364,6835.81
"1726",20191103,11,53,851.1,36.37,0.26382,6230.03
"1727",20191103,11,54,538.3,35.56,0.26402,4135.52
"1728",20191103,11,55,573.9,35.68,0.26419,4404.52
"1729",20191103,11,56,725,36.46,0.26434,5535.91
"1730",20191103,11,57,738.4,35.51,0.26453,5564.72
"1731",20191103,11,58,716.6,36.33,0.26468,5407.66
"1732",20191103,11,59,387.4,35.5,0.26483,2976.94
"1733",20191103,11,60,439,35.18,0.26502,3421.33
"1734",20191103,11,61,444.7,35.48,0.26516,3471.19
"1735",20191103,11,62,351.1,35.25,0.26528,2716.91
"1736",20191103,11,63,237.8,34.94,0.26539,1866.38
"1737",20191103,11,64,258.1,34.54,0.26553,2036.9
"1738",20191103,11,65,269.1,33.37,0.26577,2078.55
"1739",20191103,11,66,203.5,32.39,0.26597,1607.11
"1740",20191103,11,67,162.4,31.87,0.2662,1269.92
"1741",20191103,11,68,157.5,31.02,0.26642,1210.02
"1742",20191103,11,69,146.3,28.93,0.26667,1042.53
"1743",20191103,11,70,94.1,28.44,0.26688,699.04
"1744",20191103,11,71,69.2,28.06,0.26706,535
"1745",20191103,11,72,54.9,28.42,0.26722,421.37
"1746",20191103,11,73,36.3,28.58,0.26738,269.22
"1747",20191103,11,74,20.7,28.33,0.26757,154.75
"1748",20191103,11,75,11.2,28.24,0.26772,83.49
"1749",20191103,11,76,4.5,28.22,0.26791,37.7
"1750",20191103,11,77,0.1,28.42,0.26807,6.61
"1751",20191105,12,1,2.25,27.33,0.27375,6.68
"1752",20191105,12,2,6,25.55,0.27626,43.31
"1753",20191105,12,3,9.4,25.54,0.27637,64.19
"1754",20191105,12,4,20.3,25.55,0.27648,152.86
"1755",20191105,12,5,33.7,26.53,0.27657,252.35
"1756",20191105,12,6,37.2,26.16,0.27665,282.02
"1757",20191105,12,7,71.1,27.54,0.27672,562.19
"1758",20191105,12,8,135,28.82,0.27684,1103.89
"1759",20191105,12,9,169.8,29.55,0.27694,1401.39
"1760",20191105,12,10,181,29.47,0.27706,1486.95
"1761",20191105,12,11,216.1,29.87,0.27716,1797.54
"1762",20191105,12,12,266.9,30.68,0.27725,2273.72
"1763",20191105,12,13,307.8,30.01,0.27743,2645.41
"1764",20191105,12,14,312,29.07,0.27756,2668.58
"1765",20191105,12,15,387,29.15,0.27769,3276.74
"1766",20191105,12,16,421.9,28.88,0.27784,3503.85
"1767",20191105,12,17,464.7,29.04,0.27805,3860.25
"1768",20191105,12,18,506.9,29.49,0.27827,4215.34
"1769",20191105,12,19,548.6,29.89,0.27845,4559.61
"1770",20191105,12,20,586,29.87,0.27869,4871.33
"1771",20191105,12,21,625.4,30.65,0.27887,5236.72
"1772",20191105,12,22,664.5,31.29,0.27903,5533.81
"1773",20191105,12,23,700.4,32.28,0.27916,5845.16
"1774",20191105,12,24,736.6,32.3,0.27934,6108.56
"1775",20191105,12,25,769.6,33.34,0.27951,6353.33
"1776",20191105,12,26,801.3,33.49,0.27971,6574.52
"1777",20191105,12,27,827.4,33.41,0.27991,6793.79
"1778",20191105,12,28,865.1,34.24,0.28008,7072.05
"1779",20191105,12,29,894.5,35.1,0.28026,7234.91
"1780",20191105,12,30,850,34.41,0.28043,6921.7
"1781",20191105,12,31,859.6,35.21,0.28059,7590.24
"1782",20191105,12,32,959.4,35.99,0.28074,7692.56
"1783",20191105,12,33,986.7,35,0.28097,7863.94
"1784",20191105,12,34,1015.5,34.98,0.28116,8080.5
"1785",20191105,12,35,1056.8,35.62,0.28134,8278.06
"1786",20191105,12,36,921.6,35.35,0.28156,6613.08
"1787",20191105,12,37,733.1,35.88,0.28175,5992.02
"1788",20191105,12,38,733.1,35.14,0.28193,5367.94
"1789",20191105,12,39,1096.7,36.19,0.28213,8130.27
"1790",20191105,12,40,827.1,35.6,0.2823,6526.15
"1791",20191105,12,41,1105.8,35.52,0.28249,8428.56
"1792",20191105,12,42,1132.6,35.3,0.28272,8425.35
"1793",20191105,12,43,1159.9,35.93,0.28294,8420.31
"1794",20191105,12,44,1028.1,35.89,0.28311,7785.35
"1795",20191105,12,45,1047.5,36.25,0.28332,7816.08
"1796",20191105,12,46,1028.1,36.11,0.28351,7476.18
"1797",20191105,12,47,1085.8,36.08,0.28375,8296.12
"1798",20191105,12,48,605,35.44,0.28397,4583.1
"1799",20191105,12,49,980.7,36.18,0.28419,7574.83
"1800",20191105,12,50,688.8,36.03,0.28442,5324.17
"1801",20191105,12,51,813.85,36.23,0.28464,6276.94
"1802",20191105,12,52,824.6,36.54,0.28487,6230.2
"1803",20191105,12,53,897.5,36.07,0.28507,6774.88
"1804",20191105,12,54,849.1,36.07,0.28534,6331.11
"1805",20191105,12,55,839.4,35.83,0.28561,6310.2
"1806",20191105,12,56,701.4,36.46,0.28581,5404.63
"1807",20191105,12,57,797.6,36.53,0.28605,6034.6
"1808",20191105,12,58,555,36.62,0.28629,4236.15
"1809",20191105,12,59,537.5,36.49,0.28656,4475.08
"1810",20191105,12,60,661.1,36.79,0.28677,5421.18
"1811",20191105,12,61,443.2,36.11,0.287,3463.85
"1812",20191105,12,62,612.1,36.51,0.28727,5027.4
"1813",20191105,12,63,407.6,37.04,0.28747,3344.61
"1814",20191105,12,64,516.7,36.99,0.28775,4260.25
"1815",20191105,12,65,427.9,36.26,0.28801,3616.73
"1816",20191105,12,66,296.9,36.04,0.28824,2428.45
"1817",20191105,12,67,336.1,36.71,0.28847,2650.56
"1818",20191105,12,68,156.1,34.92,0.28872,1254.39
"1819",20191105,12,69,304.2,36.01,0.28898,2373.78
"1820",20191105,12,70,246.9,35.84,0.28921,1674.92
"1821",20191105,12,71,201.9,35.91,0.28943,1186.12
"1822",20191105,12,72,130.9,35.25,0.28964,812.29
"1823",20191105,12,73,80.1,34.75,0.28987,671.17
"1824",20191105,12,74,57.8,34.42,0.29007,485.01
"1825",20191105,12,75,43.8,34.14,0.29032,365.31
"1826",20191105,12,76,37.7,33.88,0.29059,308.51
"1827",20191105,12,77,32.9,33.67,0.29081,261.95
"1828",20191105,12,78,22.4,33.65,0.29103,185.66
